"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#36305"|"34763317"|"00000000000000379339"|"201705005338024"|"20170901"|"1"|"RB3A018742"|"LOLLIPOPS AND MORE-2952349927617-Lollipops and More Pacifier Bonbons Clip Yellow"|"0000000001"|"0000021.86"
"#36304"|"34764317"|"00000000000000379199"|"201705005337934"|"20170901"|"1"|"RB3A021435"|"ROCKETBABY-RBP16379-Cesto Passeggino Balena"|"0000000001"|"0000025.86"
"#36303"|"34765317"|"00000000000000379309"|"201705005337955"|"20170901"|"1"|"RB3A019770"|"BIG MOUTH-BMBT-EM-Beach Blanket Emoji 1.5m NEW"|"0000000001"|"0000023.86"
"#36301"|"34766317"|"00000000000000379529"|"201705005338261"|"20170901"|"1"|"RB3A019597"|"BABY ELEPHANT EARS-1011-Baby Elephant Ears Cuscino Ergonomico con Pois Bianchi e Rosa"|"0000000001"|"0000051.72"
"#36301"|"34766317"|"00000000000000379529"|"201705005338261"|"20170901"|"2"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000051.72"
"#36296"|"34767317"|"00000000000000379139"|"201705005337882"|"20170901"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000025.86"
"#36290"|"34768317"|"00000000000000379189"|"201705005337876"|"20170901"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000025.86"
"#36285"|"34769317"|"00000000000000379039"|"201705005337895"|"20170901"|"1"|"RB3A013573"|"BLADEeROSE-5060257465774-Leggings Crazy Cat 1-2y"|"0000000001"|"0000020.39"
"#36282"|"34770317"|"00000000000000379059"|"201705005337898"|"20170901"|"1"|"RB3A012624"|"BOXBO-BK-02-Stivali in Gomma Kawai Gialli 23-24"|"0000000001"|"0000036.86"
"#36277"|"34771317"|"00000000000000379029"|"201705005337994"|"20170901"|"1"|"RB3A014883"|"ROCKETBABY-RBP16346-Sacco Nanna Balena Blu Oceano"|"0000000001"|"0000054.76"
"#36267"|"34772317"|"00000000000000379219"|"201705005337959"|"20170901"|"1"|"RB3A021229"|"NEW BALANCE-NBFS996VSI-Scarpa Kids Lifestyle VIOLET Synthetic-7"|"0000000001"|"0000056.76"
"#36266"|"34773317"|"00000000000000379419"|"201705005338352"|"20170901"|"1"|"RB3A019671"|"BUBBLEGUM STUFF-14052-Bubblegum Stuff Babychino Sippy Cup"|"0000000001"|"0000041.82"
"#36266"|"34773317"|"00000000000000379419"|"201705005338352"|"20170901"|"2"|"RB3A019709"|"SUAVINEX-QS005DV02-DUCCIO STERILIZZACIUCCIO VERDE"|"0000000001"|"0000041.82"
"#36246"|"34774317"|"00000000000000379179"|"201705005337999"|"20170901"|"1"|"RB2000GR"|"ROLLY BRUSH-00tk0066-Kit Regalo Peppa pig"|"0000000001"|"0000018.90"
