"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#36172"|"34664317"|"00000000000000377929"|"201705005333407"|"20170830"|"1"|"RB3A019451"|"FUNKY BOX-8718347900182-Scatola Fucsia con Cuore Bianco"|"0000000001"|"0000021.86"
"#36166"|"34665317"|"00000000000000377829"|"201705005333356"|"20170830"|"1"|"RB3A021299"|"STEPHEN JOSEPH-SJ101660-Borsa merenda coccinella"|"0000000001"|"0000021.86"
"#36162"|"34666317"|"00000000000000378069"|"201705005333318"|"20170830"|"1"|"RB3A007768"|"SPUGNOTTO-Spugnotto Giallo e Rosa"|"0000000001"|"0000026.86"
"#36150"|"34667317"|"00000000000000377909"|"201705005333396"|"20170830"|"1"|"RB3A020564"|"MIAMI KIDS-2DTZ9300-Tutina 2 Pezzi a Righe Grigio Antracite-24 Mesi"|"0000000001"|"0000032.76"
"#36147"|"34668317"|"00000000000000378179"|"201705005333750"|"20170830"|"1"|"RB3A021124"|"KIDSME-160337_LA-Food Feeder Grande - Lavanda"|"0000000001"|"0000053.72"
"#36147"|"34668317"|"00000000000000378179"|"201705005333750"|"20170830"|"2"|"RB3A021207"|"OOGA-S832-Cucchiaio Aereo Rosa"|"0000000001"|"0000053.72"
"#36147"|"34668317"|"00000000000000378179"|"201705005333750"|"20170830"|"3"|"RB3A014022"|"NIKE-454478-PICO 4 (TDV) ROSA 5C-EU21"|"0000000001"|"0000053.72"
"#36138"|"34669317"|"00000000000000378119"|"201705005333678"|"20170830"|"1"|"RB3A020707"|"ROCKETBABY-RBP16369-Set 2 Swaddle 60 x 70 cm Egg e Tigre"|"0000000001"|"0000039.76"
"#36138"|"34669317"|"00000000000000378119"|"201705005333678"|"20170830"|"2"|"RB3A020506"|"MIAMI KIDS-D0675-2-Sneakers Soft Sole Rainbow Skulls-0-6 Mesi"|"0000000001"|"0000039.76"
"#36136"|"34670317"|"00000000000000378049"|"201705005333387"|"20170830"|"1"|"RB3A009312"|"ROCKETBABY-RBP15100301-Cesto per Passeggino Camaleonte"|"0000000001"|"0000023.97"
"#35918"|"34671317"|"00000000000000378139"|"201705005333683"|"20170830"|"1"|"RB3A019597"|"BABY ELEPHANT EARS-1011-Baby Elephant Ears Cuscino Ergonomico con Pois Bianchi e Rosa"|"0000000001"|"0000051.72"
"#35918"|"34671317"|"00000000000000378139"|"201705005333683"|"20170830"|"2"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000051.72"
"#35668"|"34672317"|"00000000000000378099"|"201705005333689"|"20170830"|"1"|"RB3A021134"|"KIDSME-9655-Accessorio per la Dentizione Ghiacciolo Moo Moo"|"0000000001"|"0000061.16"
"#35668"|"34672317"|"00000000000000378099"|"201705005333689"|"20170830"|"2"|"RB3A020978"|"BUGGYGEAR-BGRPYMNKY-SMART PHONE HOLDER - MONKEY"|"0000000001"|"0000061.16"
"#35668"|"34672317"|"00000000000000378099"|"201705005333689"|"20170830"|"3"|"RB3A021005"|"CUP CATCHER-CC08CL-Cordino salva Bottiglie e Gioco per la Dentizione 2 in 1 Corallo"|"0000000001"|"0000061.16"
