"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32822"|"3951217"|"20170829"|"20170829"|"PO32822"|"20170801"|"FO20170801_PO32822"|"Baby Elephant Ears"|"RB3A019597"|"BABY ELEPHANT EARS-1011-Baby Elephant Ears Cuscino Ergonomico con Pois Bianchi e Rosa"|"0000000004"|"0000000004"
"PO32823"|"3952217"|"20170829"|"20170829"|""|"00000000"|"FO20170629_PO32560"|"Buggygear"|"RB3A020973"|"BUGGYGEAR-BDECOHRT-BUGGYGUARD DECO STROLLER LOCKS - ONE HEART"|"0000000000"|"0000000008"
"PO32837"|"3945217"|"20170828"|"20170828"|"PO32837"|"20170804"|"FO20170804_PO32837"|"Miniland"|"RB3A014975"|"MINILAND-89070-WARMY TRAVEL"|"0000000004"|"0000000004"
"PO32837"|"3945217"|"20170828"|"20170828"|"PO32837"|"20170804"|"FO20170804_PO32837"|"Miniland"|"RB3A020987"|"MINILAND-89152-Thermos per Pappe e Bevande con Contenitori Ermetici Blu"|"0000000006"|"0000000006"
"PO32837"|"3945217"|"20170828"|"20170828"|"PO32837"|"20170804"|"FO20170804_PO32837"|"Miniland"|"RB3A020988"|"MINILAND-89153-Thermos per Pappe e Bevande con Contenitori Ermetici Rosa"|"0000000010"|"0000000010"
"PO32837"|"3945217"|"20170828"|"20170828"|"PO32837"|"20170804"|"FO20170804_PO32837"|"Miniland"|"RB3A020989"|"MINILAND-89072-Borsa isotermica con 2 Contenitori Ermetici Blu"|"0000000004"|"0000000004"
"PO32837"|"3945217"|"20170828"|"20170828"|"PO32837"|"20170804"|"FO20170804_PO32837"|"Miniland"|"RB3A020990"|"MINILAND-89139-Borsa isotermica con 2 Contenitori Ermetici Rosa"|"0000000004"|"0000000004"
"PO32837"|"3945217"|"20170828"|"20170828"|"PO32837"|"20170804"|"FO20170804_PO32837"|"Miniland"|"RB3A020991"|"MINILAND-89141-Borsa isotermica con 2 Contenitori Ermetici Graduati Rosa"|"0000000004"|"0000000004"
"PO32837"|"3945217"|"20170828"|"20170828"|"PO32837"|"20170804"|"FO20170804_PO32837"|"Miniland"|"RB3A020992"|"MINILAND-89071-Borsa isotermica con 2 Contenitori Ermetici Graduati Blu"|"0000000004"|"0000000004"
"PO32864"|"3946217"|"20170828"|"20170828"|"PO32864"|"20170811"|"FO20170811_PO32864"|"Hobea"|"RB3A009638"|"HOBEA-4260329477020-Babbucce Tartaruga 12-18 Mesi"|"0000000001"|"0000000001"
"PO32864"|"3946217"|"20170828"|"20170828"|"PO32864"|"20170811"|"FO20170811_PO32864"|"Hobea"|"RB3A009706"|"HOBEA-4057257000655-Babbucce Principessa 30-36 Mesi"|"0000000001"|"0000000001"
"PO32864"|"3946217"|"20170828"|"20170828"|"PO32864"|"20170811"|"FO20170811_PO32864"|"Hobea"|"RB3A009730"|"HOBEA-4260329478713-Cuscino da allattamento Blu con Gufetti"|"0000000002"|"0000000002"
"PO32864"|"3946217"|"20170828"|"20170828"|"PO32864"|"20170811"|"FO20170811_PO32864"|"Hobea"|"RB3A009828"|"HOBEA-4260329478959-Copertura ricambio Rosa con Gufi per Cuscino allattamento"|"0000000001"|"0000000001"
"PO32885"|"3947217"|"20170828"|"20170829"|"PO32885"|"20170828"|"FO20170828_PO32885"|"ROCKETBABY"|"RB3A020701"|"ROCKETBABY-RBP16363-Set 2 Swaddle 120 x 120 cm Black House e Kong Fu Panda"|"0000000076"|"0000000076"
"PO32885"|"3947217"|"20170828"|"20170829"|"PO32885"|"20170828"|"FO20170828_PO32885"|"ROCKETBABY"|"RB3A020702"|"ROCKETBABY-RBP16364-Set 2 Swaddle 120 x 120 cm Egg e Tigre"|"0000000076"|"0000000076"
"PO32885"|"3947217"|"20170828"|"20170829"|"PO32885"|"20170828"|"FO20170828_PO32885"|"ROCKETBABY"|"RB3A020703"|"ROCKETBABY-RBP16365-Set 2 Swaddle 120 x 120 cm Montagna e Baby Panda"|"0000000076"|"0000000076"
"PO32885"|"3947217"|"20170828"|"20170829"|"PO32885"|"20170828"|"FO20170828_PO32885"|"ROCKETBABY"|"RB3A020704"|"ROCKETBABY-RBP16366-Set 2 Swaddle 120 x 120 cm Volpe Blu e Gatto Nero"|"0000000088"|"0000000088"
"PO32885"|"3947217"|"20170828"|"20170829"|"PO32885"|"20170828"|"FO20170828_PO32885"|"ROCKETBABY"|"RB3A020705"|"ROCKETBABY-RBP16367-Set 2 Swaddle 120 x 120 cm Flamingo e Rana"|"0000000076"|"0000000076"
"PO32885"|"3947217"|"20170828"|"20170829"|"PO32885"|"20170828"|"FO20170828_PO32885"|"ROCKETBABY"|"RB3A020706"|"ROCKETBABY-RBP16368-Set 2 Swaddle 60 x 70 cm Black House e Kong Fu Panda"|"0000000088"|"0000000088"
"PO32885"|"3947217"|"20170828"|"20170829"|"PO32885"|"20170828"|"FO20170828_PO32885"|"ROCKETBABY"|"RB3A020707"|"ROCKETBABY-RBP16369-Set 2 Swaddle 60 x 70 cm Egg e Tigre"|"0000000076"|"0000000076"
"PO32885"|"3947217"|"20170828"|"20170829"|"PO32885"|"20170828"|"FO20170828_PO32885"|"ROCKETBABY"|"RB3A020708"|"ROCKETBABY-RBP16370-Set 2 Swaddle 60 x 70 cm Montagna e Baby Panda"|"0000000076"|"0000000076"
"PO32885"|"3947217"|"20170828"|"20170829"|"PO32885"|"20170828"|"FO20170828_PO32885"|"ROCKETBABY"|"RB3A020709"|"ROCKETBABY-RBP16371-Set 2 Swaddle 60 x 70 cm Volpe Blu e Gatto Nero"|"0000000088"|"0000000088"
"PO32885"|"3947217"|"20170828"|"20170829"|"PO32885"|"20170828"|"FO20170828_PO32885"|"ROCKETBABY"|"RB3A020710"|"ROCKETBABY-RBP16372-Set 2 Swaddle 60 x 70 cm Flamingo e Rana"|"0000000076"|"0000000076"
"RESO ORD. 32607"|"3948217"|"20170829"|"20170829"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020931"|"GROOVY MAGNETS-MBP-127-H-Sticker Magnetico da Muro Cavallo Grande"|"0000000000"|"0000000001"
"RESO ORD. 34549"|"3949217"|"20170829"|"20170829"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A014881"|"ROCKETBABY-RBP16344-Sacco Nanna Balena Tortora"|"0000000000"|"0000000001"
"RESO ORD. 34561"|"3950217"|"20170829"|"20170829"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A021125"|"KIDSME-160337_AQ-Food Feeder Grande - Acquamarina"|"0000000000"|"0000000001"
