"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#34574A"|"33845317"|"00000000000000369019"|"201705005318545"|"20170810"|"1"|"RB3A021198"|"STICKY BELLIES-338-Adesivi Sporty Boy"|"0000000001"|"0000021.86"
"#34458A"|"33846317"|"00000000000000369329"|"201705005318610"|"20170810"|"1"|"RB3A020703"|"ROCKETBABY-RBP16365-Set 2 Swaddle 120 x 120 cm Montagna e Baby Panda"|"0000000001"|"0000071.64"
"#34458A"|"33846317"|"00000000000000369329"|"201705005318610"|"20170810"|"2"|"RB3A020709"|"ROCKETBABY-RBP16371-Set 2 Swaddle 60 x 70 cm Volpe Blu e Gatto Nero"|"0000000001"|"0000071.64"
"#34458A"|"33846317"|"00000000000000369329"|"201705005318610"|"20170810"|"3"|"RB3A020716"|"ROCKETBABY-RBP16378-Set 6 Swaddle Clips Gradazione Nera per Passeggino e Culla"|"0000000001"|"0000071.64"
"#34458A"|"33846317"|"00000000000000369329"|"201705005318610"|"20170810"|"4"|"RB3A021125"|"KIDSME-160337_AQ-Food Feeder Grande - Acquamarina"|"0000000001"|"0000071.64"
"#33538A"|"33847317"|"00000000000000369489"|"201705005318691"|"20170810"|"1"|"RB3A020001"|"IGOR SHOES-S10108-017-Sandali da Spiaggia Cholo Grigio-22"|"0000000001"|"0000056.81"
"#33538A"|"33847317"|"00000000000000369489"|"201705005318691"|"20170810"|"2"|"RB3A020001"|"IGOR SHOES-S10108-017-Sandali da Spiaggia Cholo Grigio-22"|"0000000001"|"0000056.81"
"#35340"|"33848317"|"00000000000000369469"|"201705005318658"|"20170810"|"1"|"RB3A019842"|"SKIP HOP-235100-Moby -COLORE UNICO"|"0000000001"|"0000026.76"
"#35339"|"33849317"|"00000000000000369749"|"201705005319071"|"20170810"|"1"|"RB3A012950"|"HAPPY HOPPERZ-HHZ09-Gonfiabile Cavalcabile Medium Toro Blu"|"0000000001"|"0000040.67"
"#35338"|"33850317"|"00000000000000369399"|"201705005318631"|"20170810"|"1"|"RB3A019595"|"BABY ELEPHANT EARS-1026-Baby Elephant Ears Cuscino Ergonomico con Macchinine"|"0000000001"|"0000032.76"
