"SimEsiExpIDSimulazione"|"SimEsiExpDataSimulazione"|"SimEsiExpNumeroOrdine"|"SimEsiExpDataOrdine"|"SimEsiExpRigaOrdine"|"SimEsiExpRichArtCodice"|"SimEsiExpRichArtDescrizione"|"SimEsiExpRichQtaRichiesta"|"SimEsiExpRichQtaImpegnata"
"0000000534"|"20170821"|"#35728"|"20170820"|"0000000001"|"RB3A010025"|"CHILDHOME-WODSTRM-Carrettino Primi Passi in MDF Menta"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35764"|"20170820"|"0000000001"|"RB3A021135"|"BUGGYGEAR-BHRTHKRED-HEART SHAPED STROLLER HOOK - SILVER/RED"|"0000000002"|"0000000000"
"0000000534"|"20170821"|"#35761"|"20170820"|"0000000001"|"RB3A010080"|"CHILDHOME-HCLCN-Seggiolone Lambda 2Legno Natural"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35758"|"20170820"|"0000000001"|"RB3A018233"|"CHILDHOME-CWMBBWH-BORSA FASCIATOIO MAMMY BAG BIANCA"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35521"|"20170818"|"0000000001"|"RB3A020970"|"KISKISE-KK_SNS611-Seggiolone da Borsetta Multicolor"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35435"|"20170818"|"0000000001"|"RB3A015626"|"JET KIDS- BEDBOX RED-Lettino da viaggio treno e aereo rosso"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35533"|"20170818"|"0000000001"|"RB3A018777"|"NOPPIES-74371-Noppies Cappello da Sole a Coriandoli Baby-0-3 Mesi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35553"|"20170818"|"0000000001"|"RB3A019601"|"BABY ELEPHANT EARS-1038-Baby Elephant Ears Cuscino Ergonomico Amici del Bosco"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35564"|"20170818"|"0000000001"|"RB3A015243"|"HOBEA-4057257002932-Coperta Ovetto in Pile grigia a pois"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35562"|"20170818"|"0000000001"|"RB3A021141"|"CHILDHOME-CHSBMLW-Chiudi Ante Bianco"|"0000000007"|"0000000000"
"0000000534"|"20170821"|"#35528"|"20170818"|"0000000001"|"RB3A020243"|"NUOTA CON FLIPPER-2000994052083-CELESTE-Ciambella Collo Azzurra"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35529"|"20170818"|"0000000001"|"RB3A019601"|"BABY ELEPHANT EARS-1038-Baby Elephant Ears Cuscino Ergonomico Amici del Bosco"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35591"|"20170818"|"0000000001"|"RB3A017876"|"PLAY e GO-Color_your_map-Sacco Portagiochi Da Colorare"|"0000000002"|"0000000000"
"0000000534"|"20170821"|"#35610"|"20170818"|"0000000001"|"RB3A009975"|"CHILDHOME-CCPMSCMG-Tappeto da gioco imbottito Grigio con Nuvole 80x100"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35665"|"20170818"|"0000000001"|"RB3A020970"|"KISKISE-KK_SNS611-Seggiolone da Borsetta Multicolor"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35515"|"20170818"|"0000000001"|"RB3A010067"|"CHILDHOME-CHEVOSCMA-Cuscino per Seggiolone Evolu 2 Navy"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35684"|"20170818"|"0000000001"|"RB3A009734"|"HOBEA-4260329478751-Cuscino da allattamento Elefanti"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35661"|"20170818"|"0000000001"|"RB3A020995"|"MINILAND-89160-Elefantino con Registratore Vocale BeMyBuddy"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35567"|"20170818"|"0000000001"|"RB3A010038"|"CHILDHOME-CWRSCR-Dondolo a forma di Vespa Crema"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35437"|"20170818"|"0000000001"|"RB3A020444"|"IGOR SHOES-S10104-022-Sandali Ragnetto Tobby Rosa-20"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35508"|"20170818"|"0000000001"|"RB3A019470"|"DONE BY DEER-20571-Nido della Tenerezza Rosa"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35704"|"20170818"|"0000000002"|"RB3A013043"|"BAMBOOM-104-047-026-STAR TO HUG NEW VINTAGE with soother loop GRIGIO BIANCO"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35704"|"20170818"|"0000000001"|"RB3A009422"|"ESTHEX-020720-Mini Carillon Nero Mosca Peter"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35407"|"20170811"|"0000000001"|"RB3A018233"|"CHILDHOME-CWMBBWH-BORSA FASCIATOIO MAMMY BAG BIANCA"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35418"|"20170811"|"0000000001"|"RB3A010002"|"CHILDHOME-CCFTBOMB-Borsone Portagiochi Open Grigia e Menta"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#33520D"|"20170811"|"0000000001"|"RB2000X5-BN-9_12M-CO"|"LIMOBASICS-19522R_AZM_74-80-Body Manica Corta Scollo Tondo"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34586C"|"20170811"|"0000000001"|"RB3A021203"|"STICKY BELLIES-344-Calendario a Cubotti Blu"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35402"|"20170811"|"0000000001"|"RBGIFT50"|"RocketBaby-GiftCard da 50�"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35357"|"20170810"|"0000000001"|"RB3A010023"|"CHILDHOME-CCFOL-Portaoggetti Multitasche Grigio e Lime"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35363"|"20170810"|"0000000001"|"RBGIFT50"|"RocketBaby-GiftCard da 50�"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35398"|"20170811"|"0000000002"|"RB3A018243"|"CHILDHOME-MBSR-CESTA PORTABEBE' IN VIMINI"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35398"|"20170811"|"0000000001"|"RB3A018241"|"CHILDHOME-CCMBCJG-RIVESTIMENTO PER CESTA PORTABEBE' - JERSEY GREY"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34855B"|"20170810"|"0000000001"|"RB3A010339"|"A LITTLE LOVELY COMPANY-GALE002-Striscione con Lettere Pastello"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34477B"|"20170810"|"0000000001"|"RB3A021197"|"STICKY BELLIES-315-Adesivi Kaleidescope Cutie Girls"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34509B"|"20170810"|"0000000001"|"RB3A021197"|"STICKY BELLIES-315-Adesivi Kaleidescope Cutie Girls"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34420B"|"20170810"|"0000000001"|"RB3A018993"|"TOBY TIGER-HASURBWHALE-Toby Tiger Cappellino per il Sole Balene-XS"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34069B"|"20170810"|"0000000001"|"RB3A014576"|"TOBY TIGER-PJTCLOUD-Pigiama Nuvole 1-2 anni"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34069B"|"20170810"|"0000000002"|"RB3A014586"|"TOBY TIGER-PJTSHEEP-Pigiama Pecorelle 1-2 anni"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34478B"|"20170810"|"0000000002"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34841B"|"20170810"|"0000000005"|"RB3A019651"|"FUNKIT WORLD-SBU-03-Funkit World Secchiello da Spiaggia in Silicone Verde"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34841B"|"20170810"|"0000000003"|"RB3A019660"|"FUNKIT WORLD-SBB-62-Funkit World Borsa da Spiaggia in Silicone Viola"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#32879B"|"20170810"|"0000000001"|"RB3A021135"|"BUGGYGEAR-BHRTHKRED-HEART SHAPED STROLLER HOOK - SILVER/RED"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35324"|"20170809"|"0000000001"|"RBGIFT50"|"RocketBaby-GiftCard da 50�"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35352"|"20170809"|"0000000001"|"RB3A020839"|"BABYCAR-305v-Moto Cross Verde"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34844E"|"20170809"|"0000000001"|"RB3A020849"|"BELTA BIOS-ECO-BEL45274-Bagno Shampoo Baby"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35133E"|"20170809"|"0000000001"|"RB3A010086"|"CHILDHOME-CCASCOP-Cuscinetto Universale Angioletto Rosa"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35133E"|"20170809"|"0000000001"|"RB3A016831"|"NOPPIES-9048206-Reggiseno Allattamento Nero C85"|"0000000001"|"0000000000"
