"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#34776"|"32989317"|"00000000000000360589"|"201705005305282"|"20170731"|"1"|"RB3A008891"|"TYRRELL KATZ-Borraccia motori"|"0000000001"|"0000020.86"
"#34774"|"32990317"|"00000000000000360769"|"201705005305402"|"20170731"|"1"|"RB3A019450"|"FUNKY BOX-8718347900014-Scatola Bianco con Cuore Argentato"|"0000000001"|"0000054.68"
"#34774"|"32990317"|"00000000000000360769"|"201705005305402"|"20170731"|"2"|"RB3A009914"|"A LITTLE LOVELY COMPANY-LTPB012-Lampada Mini Pera Blu"|"0000000001"|"0000054.68"
"#34774"|"32990317"|"00000000000000360769"|"201705005305402"|"20170731"|"3"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000054.68"
"#34772"|"32991317"|"00000000000000359769"|"201705005305370"|"20170731"|"1"|"RB3A019522"|"DOODOO-130-BabiAge DooDoo NightLight 130"|"0000000001"|"0000051.76"
"#34771"|"32992317"|"00000000000000359749"|"201705005305126"|"20170731"|"1"|"RB3A019651"|"FUNKIT WORLD-SBU-03-Funkit World Secchiello da Spiaggia in Silicone Verde"|"0000000001"|"0000018.86"
"#34767"|"32993317"|"00000000000000360289"|"201705005305568"|"20170731"|"1"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000001"|"0000090.86"
"#34763"|"32994317"|"00000000000000359719"|"201705005305127"|"20170731"|"1"|"RB3A019963"|"MIAMI KIDS-S15901A-NAVYBLUE-Sneaker Slip on Baby Blu Navy-25"|"0000000001"|"0000026.86"
"#34760"|"32995317"|"00000000000000359969"|"201705005305400"|"20170731"|"1"|"RB3A009819"|"FCTRY-GLSTA23-Occhiali da Sole Baby Rosa 0-2 anni"|"0000000001"|"0000026.86"
"#34759"|"32996317"|"00000000000000360529"|"201705005305348"|"20170731"|"1"|"RB3A019768"|"BIG MOUTH-BMPF-SDN-Noodle Shnoodle Pen 1.5m NEW"|"0000000002"|"0000064.04"
"#34759"|"32996317"|"00000000000000360529"|"201705005305348"|"20170731"|"2"|"RB3A011626"|"BIG MOUTH-BMPFIC-Materassino gonfiabile XXL Sandwich Gelato"|"0000000001"|"0000064.04"
"#34759"|"32996317"|"00000000000000360529"|"201705005305348"|"20170731"|"3"|"RB3A011631"|"BIG MOUTH-BMPFPS-Materassino gonfiabile XXL Pizza"|"0000000001"|"0000064.04"
"#34754"|"32997317"|"00000000000000359989"|"201705005305085"|"20170731"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000025.86"
"#34752"|"32998317"|"00000000000000360609"|"201705005305270"|"20170731"|"1"|"RB2000Z1-VB-23-"|"SUPERGA-S0003C0 2750-JCOT CLASSIC c88 island green 23-Superga Classica con Lacci Bambino"|"0000000001"|"0000021.86"
"#34750"|"32999317"|"00000000000000359709"|"201705005305128"|"20170731"|"1"|"RB3A019965"|"MIAMI KIDS-S15901A-NAVYBLUE-Sneaker Slip on Baby Blu Navy-27"|"0000000001"|"0000026.86"
"#34749"|"33000317"|"00000000000000359739"|"201705005305354"|"20170731"|"1"|"RB3A019666"|"DOODOO-101-BabyAge DooDoo 101 Orsetto Beige"|"0000000001"|"0000043.77"
"#34747"|"33001317"|"00000000000000360669"|"201705005305264"|"20170731"|"1"|"RB3A020536"|"MIAMI KIDS-D0763-3_BLACK-Babbucce Soft Sole Posh-0-6 Mesi"|"0000000001"|"0000055.68"
"#34747"|"33001317"|"00000000000000360669"|"201705005305264"|"20170731"|"2"|"RB3A020528"|"MIAMI KIDS-D0767-1_WHITE-Sneakers Soft Sole Bianche con Volpe Blu-6-9 Mesi"|"0000000001"|"0000055.68"
"#34747"|"33001317"|"00000000000000360669"|"201705005305264"|"20170731"|"3"|"RB3A020548"|"MIAMI KIDS-1925_PINK-Babbucce Soft Sole Balena Rosa-0-6 Mesi"|"0000000001"|"0000055.68"
"#34734"|"33002317"|"00000000000000360809"|"201705005305480"|"20170731"|"1"|"RB3A008899"|"TYRRELL KATZ-Borraccia principesse"|"0000000002"|"0000035.72"
"#34733"|"33003317"|"00000000000000359799"|"201705005305407"|"20170731"|"1"|"RB3A019449"|"FUNKY BOX-8718347900083-Scatola Rosa con Cuore Bianco"|"0000000001"|"0000021.86"
"#34731"|"33004317"|"00000000000000360619"|"201705005305389"|"20170731"|"1"|"RB20004C"|"ELODIE DETAILS-103776-Materassino da Passeggino Black Edition"|"0000000001"|"0000047.76"
"#34727"|"33005317"|"00000000000000360699"|"201705005305498"|"20170731"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000083.64"
"#34727"|"33005317"|"00000000000000360699"|"201705005305498"|"20170731"|"2"|"RB3A019597"|"BABY ELEPHANT EARS-1011-Baby Elephant Ears Cuscino Ergonomico con Pois Bianchi e Rosa"|"0000000001"|"0000083.64"
"#34727"|"33005317"|"00000000000000360699"|"201705005305498"|"20170731"|"3"|"RB3A019449"|"FUNKY BOX-8718347900083-Scatola Rosa con Cuore Bianco"|"0000000001"|"0000083.64"
"#34727"|"33005317"|"00000000000000360699"|"201705005305498"|"20170731"|"4"|"RB3A021004"|"CUP CATCHER-CC01AQ-Cordino salva Bottiglie e Gioco per la Dentizione 2 in 1 Acqua"|"0000000001"|"0000083.64"
"#34726"|"33006317"|"00000000000000359929"|"201705005305164"|"20170731"|"1"|"RB3A012801"|"TELLKIDDO-52-Sacco Portaoggetti Canvas Toys"|"0000000001"|"0000031.86"
"#34721"|"33007317"|"00000000000000359899"|"201705005305405"|"20170731"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000001"|"0000013.85"
"#34715"|"33008317"|"00000000000000359819"|"201705005305124"|"20170731"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000025.86"
"#34698"|"33009317"|"00000000000000360049"|"201705005305191"|"20170731"|"1"|"RB3A009312"|"ROCKETBABY-RBP15100301-Cesto per Passeggino Camaleonte"|"0000000001"|"0000025.86"
"#34696"|"33010317"|"00000000000000359669"|"201705005305133"|"20170731"|"1"|"RB3A020556"|"MIAMI KIDS-D0735-Sneakers Soft Sole con Chiusure Velcro Bianche-9-12 Mesi"|"0000000001"|"0000026.86"
"#34690"|"33011317"|"00000000000000359629"|"201705005305139"|"20170731"|"1"|"RB3A020967"|"KISKISE-KK_SNS603-Seggiolone da Borsetta Arancione"|"0000000001"|"0000039.86"
"#34686"|"33012317"|"00000000000000359949"|"201705005305542"|"20170731"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#34682"|"33013317"|"00000000000000359889"|"201705005305092"|"20170731"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000025.86"
"#34673"|"33014317"|"00000000000000360059"|"201705005305519"|"20170731"|"1"|"RB3A008914"|"TYRRELL KATZ-Snack Boxes dinosauri"|"0000000001"|"0000018.86"
"#34670"|"33015317"|"00000000000000360349"|"201705005305523"|"20170731"|"1"|"RB3A020701"|"ROCKETBABY-RBP16363-Set 2 Swaddle 120 x 120 cm Black House e Kong Fu Panda"|"0000000001"|"0000043.82"
"#34670"|"33015317"|"00000000000000360349"|"201705005305523"|"20170731"|"2"|"RB3A020714"|"ROCKETBABY-RBP16376-Set 6 Swaddle Clips Gradazione Rosa per Passeggino e Culla"|"0000000001"|"0000043.82"
"#34663"|"33016317"|"00000000000000359979"|"201705005305086"|"20170731"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000025.86"
"#34660"|"33017317"|"00000000000000360039"|"201705005305197"|"20170731"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000025.86"
"#34654"|"33018317"|"00000000000000359659"|"201705005305134"|"20170731"|"1"|"RB3A020759"|"DUUKIES BEACH SOCKS-JDO-24-25-Calze in Neoprene Jack Blu Scuro e Arancione-24-25"|"0000000001"|"0000026.86"
"#34651"|"33019317"|"00000000000000360799"|"201705005305478"|"20170731"|"1"|"RB3A008914"|"TYRRELL KATZ-Snack Boxes dinosauri"|"0000000001"|"0000032.82"
"#34651"|"33019317"|"00000000000000360799"|"201705005305478"|"20170731"|"2"|"RB3A017844"|"TYRRELL KATZ-04BT2-Monsters Drinking Bottle"|"0000000001"|"0000032.82"
"#34610"|"33020317"|"00000000000000359649"|"201705005305135"|"20170731"|"2"|"RB3A020803"|"STEPHEN JOSEPH-SJ102725S-Ciabattine Mare Farfalla-S"|"0000000001"|"0000024.46"
"#33746A"|"33021317"|"00000000000000361349"|"201705005305422"|"20170731"|"1"|"RB3A020911"|"LA MILLOU PARENTS PRIDE-SBC-DCW-SY-Copertura per Cinture di Sicurezza Acchiappasogni"|"0000000001"|"0000064.72"
"#33746A"|"33021317"|"00000000000000361349"|"201705005305422"|"20170731"|"2"|"RB3A010120"|"ELODIE DETAILS-103770-Materassino da Passeggino DOT"|"0000000001"|"0000064.72"
"#33540B"|"33022317"|"00000000000000360539"|"201705005305350"|"20170731"|"5"|"RB3A010835"|"CHILDHOME-CHSBB-Set Pappa Bianco e Blu"|"0000000001"|"0000010.96"
