"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#34573A"|"33537317"|"00000000000000367069"|"201705005313940"|"20170807"|"1"|"RB3A019651"|"FUNKIT WORLD-SBU-03-Funkit World Secchiello da Spiaggia in Silicone Verde"|"0000000001"|"0000138.76"
"#34573A"|"33537317"|"00000000000000367069"|"201705005313940"|"20170807"|"11"|"RB3A015773"|"THE MAGIC DOOR STORE-Christmas Wreath-Magica Ghirlanda Natalizia"|"0000000002"|"0000138.76"
"#34573A"|"33537317"|"00000000000000367069"|"201705005313940"|"20170807"|"4"|"RB3A020857"|"LA MILLOU PARENTS PRIDE-HAT-G-BB-Cappellino da Sole Regolabile Beach Buddy"|"0000000001"|"0000138.76"
"#34573A"|"33537317"|"00000000000000367069"|"201705005313940"|"20170807"|"8"|"RB3A020920"|"OLI AND CAROL-ANA-S-ANA LA BANANA"|"0000000001"|"0000138.76"
"#34573A"|"33537317"|"00000000000000367069"|"201705005313940"|"20170807"|"5"|"RB3A020914"|"OLI AND CAROL-DSM-M-PAPERA SMALL MONOCROME MENTA"|"0000000001"|"0000138.76"
"#34573A"|"33537317"|"00000000000000367069"|"201705005313940"|"20170807"|"6"|"RB3A019786"|"OLI AND CAROL-VTAN-BU-ANIMALI VINTAGE CONIGLIO"|"0000000001"|"0000138.76"
"#34573A"|"33537317"|"00000000000000367069"|"201705005313940"|"20170807"|"7"|"RB3A019785"|"OLI AND CAROL-VTAN-SH-ANIMALI VINTAGE CAVALLUCCIO MARINO"|"0000000001"|"0000138.76"
"#34573A"|"33537317"|"00000000000000367069"|"201705005313940"|"20170807"|"10"|"RB3A012383"|"THE MAGIC DOOR STORE-0700461482536-Magiche Impronte"|"0000000001"|"0000138.76"
"#34573A"|"33537317"|"00000000000000367069"|"201705005313940"|"20170807"|"12"|"RB3A012382"|"THE MAGIC DOOR STORE-0700461482512-La magica scaletta"|"0000000001"|"0000138.76"
"#34573A"|"33537317"|"00000000000000367069"|"201705005313940"|"20170807"|"2"|"RB3A019653"|"FUNKIT WORLD-SBU-06-Funkit World Secchiello da Spiaggia in Silicone Viola"|"0000000001"|"0000138.76"
"#34573A"|"33537317"|"00000000000000367069"|"201705005313940"|"20170807"|"3"|"RB3A019654"|"FUNKIT WORLD-SMO-41-Funkit World Formine per la Sabbia in Silicone Blu"|"0000000001"|"0000138.76"
"#34573A"|"33537317"|"00000000000000367069"|"201705005313940"|"20170807"|"9"|"RB3A012381"|"THE MAGIC DOOR STORE-Magic Dust-Polvere di stelle"|"0000000001"|"0000138.76"
"#34542"|"33543317"|"00000000000000367109"|"201705005314480"|"20170807"|"13"|"RB3A020891"|"KG DESIGN-100104-Set 2 Portagelato in Silicone Verde Fucsia"|"0000000004"|"0000754.31"
"#34542"|"33543317"|"00000000000000367109"|"201705005314480"|"20170807"|"18"|"RB3A019459"|"FUNKY BOX-8718347900281-Scatola Piccola Grigio Scuro con Stella Bianca"|"0000000001"|"0000754.31"
"#34542"|"33543317"|"00000000000000367109"|"201705005314480"|"20170807"|"19"|"RB3A018233"|"CHILDHOME-CWMBBWH-BORSA FASCIATOIO MAMMY BAG BIANCA"|"0000000001"|"0000754.31"
