"SimEsiExpIDSimulazione"|"SimEsiExpDataSimulazione"|"SimEsiExpNumeroOrdine"|"SimEsiExpDataOrdine"|"SimEsiExpRigaOrdine"|"SimEsiExpRichArtCodice"|"SimEsiExpRichArtDescrizione"|"SimEsiExpRichQtaRichiesta"|"SimEsiExpRichQtaImpegnata"
"0000000525"|"20170802"|"#34862"|"20170801"|"0000000001"|"RB3A019601"|"BABY ELEPHANT EARS-1038-Baby Elephant Ears Cuscino Ergonomico Amici del Bosco"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34861"|"20170801"|"0000000001"|"RB3A021277"|"QAMELEO-LUS001F-Specchio Morbido Onde"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34895"|"20170801"|"0000000001"|"RB3A019521"|"DOODOO-122-BabiAge DooDoo 0122 coniglio a strisce grigio"|"0000000002"|"0000000000"
"0000000525"|"20170802"|"#34858"|"20170801"|"0000000001"|"RB3A021330"|"FOLLOW KIDS-8058333230009_BLU-Bracciale GPS Blu"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34857"|"20170801"|"0000000001"|"RB3A021328"|"FOLLOW KIDS-8058333230009_VERDE-Bracciale GPS Verde"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34874"|"20170801"|"0000000001"|"RB3A021330"|"FOLLOW KIDS-8058333230009_BLU-Bracciale GPS Blu"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34892"|"20170801"|"0000000001"|"RB3A011069"|"A LITTLE LOVELY COMPANY-LTBX030-Box lampada Lightbox XL"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34860"|"20170801"|"0000000001"|"RB3A021331"|"FOLLOW KIDS-8058333230009_ROSSO-Bracciale GPS Rosso"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34846"|"20170801"|"0000000002"|"RB3A021328"|"FOLLOW KIDS-8058333230009_VERDE-Bracciale GPS Verde"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34846"|"20170801"|"0000000001"|"RB3A021332"|"FOLLOW KIDS-8058333230009_GIALLO-Bracciale GPS Giallo"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34866"|"20170801"|"0000000001"|"RB3A021327"|"FOLLOW KIDS-8058333230009_ROSA-Bracciale GPS Rosa"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34836"|"20170801"|"0000000001"|"RB3A017489"|"EFFII-5901832944683-Cuscino Allattamento Luna Verde Menta XXL"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34845"|"20170801"|"0000000001"|"RB3A021330"|"FOLLOW KIDS-8058333230009_BLU-Bracciale GPS Blu"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34854"|"20170801"|"0000000001"|"RB3A021327"|"FOLLOW KIDS-8058333230009_ROSA-Bracciale GPS Rosa"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34842"|"20170801"|"0000000001"|"RB3A020443"|"IGOR SHOES-S10104-022-Sandali Ragnetto Tobby Rosa-19"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34880"|"20170801"|"0000000001"|"RB3A012778"|"BAGHERA-LPN878-Macchinina Speedster Plane"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34880"|"20170801"|"0000000002"|"RB3A017361"|"BAGHERA-LPN32004-Set Da Pilota Vintage"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34865"|"20170801"|"0000000001"|"RB3A008448"|"BEATRIX NY-BEA0003.DP-Zaino piccolo Gelato Dolce e Panna"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34840"|"20170801"|"0000000001"|"RB3A009884"|"A LITTLE LOVELY COMPANY-LTBX001-Box Lampada A5 per scritte"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#33877C"|"20170731"|"0000000001"|"RB3A017457"|"EFFII-5901832942108-Cuffia Neonato Grigia Con Cuore Bianco 0-1 mese"|"0000000002"|"0000000000"
"0000000525"|"20170802"|"#34805"|"20170731"|"0000000002"|"RB3A020026"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-29"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34805"|"20170731"|"0000000001"|"RB3A019992"|"IGOR SHOES-S10108-003-Sandali da Spiaggia Cholo Blu Navy-31"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34783"|"20170731"|"0000000001"|"RB3A020018"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-21"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34798"|"20170731"|"0000000001"|"RB3A010390"|"BABYCAR-500R-MERCEDES S 63 AMG ROSA"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34792"|"20170731"|"0000000001"|"RB3A021292"|"ANORAK-TB-HH-Borsa da Toeletta Grande Ricci"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34797"|"20170731"|"0000000001"|"RB3A020995"|"MINILAND-89160-Elefantino con Registratore Vocale BeMyBuddy"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34808"|"20170731"|"0000000001"|"RB3A018232"|"CHILDHOME-CWMBBBL-BORSA FASCIATOIO MAMMY BAG NERA"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34812"|"20170731"|"0000000001"|"RB3A020855"|"ALECTO-AL-BC17-Luce Cattura Insetti"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34811"|"20170731"|"0000000001"|"RB3A018233"|"CHILDHOME-CWMBBWH-BORSA FASCIATOIO MAMMY BAG BIANCA"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34813"|"20170731"|"0000000001"|"RBGIFT50"|"RocketBaby-GiftCard da 50�"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34770"|"20170730"|"0000000001"|"RB3A020049"|"IGOR SHOES-S10169-063-Sandali da Spiaggia Topolino-20"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34701"|"20170730"|"0000000001"|"RB3A021293"|"ANORAK-TB-WDB-Borsa da Toeletta Grande Oche"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34764"|"20170730"|"0000000001"|"RB3A015201"|"INNOBABY-IN-AQ-H01-Innobaby - AquaHeat - WARM Heat Pack - set of 6"|"0000000001"|"0000000000"
"0000000525"|"20170802"|"#34764"|"20170730"|"0000000002"|"RB3A015198"|"INNOBABY-IN-AQ-B01-Innobaby - AquaHeat 10oz Stainless Bottle e Warmer"|"0000000001"|"0000000000"
