"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#35740"|"34082317"|"00000000000000374379"|"201705005323475"|"20170821"|"1"|"RB3A008919"|"TYRRELL KATZ-Snack Boxes elefanti"|"0000000001"|"0000053.68"
"#35740"|"34082317"|"00000000000000374379"|"201705005323475"|"20170821"|"2"|"RB3A011124"|"TYRRELL KATZ-102LU2-Lunch Bag Elefanti"|"0000000001"|"0000053.68"
"#35740"|"34082317"|"00000000000000374379"|"201705005323475"|"20170821"|"3"|"RB3A008898"|"TYRRELL KATZ-Borraccia elefanti"|"0000000001"|"0000053.68"
"#35693"|"34094317"|"00000000000000374329"|"201705005323361"|"20170821"|"1"|"RB3A017843"|"TYRRELL KATZ-04LU2-Monsters Lunch Bag"|"0000000001"|"0000050.68"
"#35693"|"34094317"|"00000000000000374329"|"201705005323361"|"20170821"|"2"|"RB3A008908"|"TYRRELL KATZ-Lunch Box Giungla"|"0000000001"|"0000050.68"
"#35693"|"34094317"|"00000000000000374329"|"201705005323361"|"20170821"|"3"|"RB3A008913"|"TYRRELL KATZ-Snack Boxes motori"|"0000000001"|"0000050.68"
"#35686"|"34096317"|"00000000000000374219"|"201705005323357"|"20170821"|"1"|"RB3A008970"|"TYRRELL KATZ-Bicchiere con manici motori"|"0000000001"|"0000058.68"
"#35686"|"34096317"|"00000000000000374219"|"201705005323357"|"20170821"|"2"|"RB3A008976"|"TYRRELL KATZ-Posate motori"|"0000000001"|"0000058.68"
"#35686"|"34096317"|"00000000000000374219"|"201705005323357"|"20170821"|"3"|"RB3A017845"|"TYRRELL KATZ-04BM-Monsters Mini Backpack"|"0000000001"|"0000058.68"
"#35581"|"34113317"|"00000000000000374199"|"201705005323308"|"20170821"|"1"|"RB3A020242"|"NUOTA CON FLIPPER-2000994052083-VERDE-Ciambella Collo Verde"|"0000000001"|"0000100.75"
"#35581"|"34113317"|"00000000000000374199"|"201705005323308"|"20170821"|"2"|"RB3A020706"|"ROCKETBABY-RBP16368-Set 2 Swaddle 60 x 70 cm Black House e Kong Fu Panda"|"0000000001"|"0000100.75"
"#35581"|"34113317"|"00000000000000374199"|"201705005323308"|"20170821"|"3"|"RB3A009005"|"TYRRELL KATZ-Sacca principesse"|"0000000001"|"0000100.75"
"#35581"|"34113317"|"00000000000000374199"|"201705005323308"|"20170821"|"4"|"RB3A020699"|"MIAMI KIDS-DP-WZ-Bavaglino a Bandana Nuvoletta Felice-0-3 T"|"0000000001"|"0000100.75"
"#35581"|"34113317"|"00000000000000374199"|"201705005323308"|"20170821"|"5"|"RB3A021088"|"INNOBABY-IN-SIL-SPN04-cucchiaio azzurro con custodia"|"0000000001"|"0000100.75"
"#35581"|"34113317"|"00000000000000374199"|"201705005323308"|"20170821"|"6"|"RB3A019721"|"SUAVINEX-QS0240002-ECOBIO BABY DETERSIVO STOVIGLIE"|"0000000001"|"0000100.75"
"#35581"|"34113317"|"00000000000000374199"|"201705005323308"|"20170821"|"7"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000100.75"
"#35531"|"34118317"|"00000000000000374259"|"201705005323344"|"20170821"|"1"|"RB3A008973"|"TYRRELL KATZ-Bicchiere con manici Giungla"|"0000000001"|"0000078.76"
"#35531"|"34118317"|"00000000000000374259"|"201705005323344"|"20170821"|"2"|"RB3A008938"|"TYRRELL KATZ-Ciotola Giungla"|"0000000001"|"0000078.76"
"#35531"|"34118317"|"00000000000000374259"|"201705005323344"|"20170821"|"3"|"RB3A008979"|"TYRRELL KATZ-Posate Giungla"|"0000000001"|"0000078.76"
"#35531"|"34118317"|"00000000000000374259"|"201705005323344"|"20170821"|"4"|"RB3A008942"|"TYRRELL KATZ-Piatto motori"|"0000000001"|"0000078.76"
"#35531"|"34118317"|"00000000000000374259"|"201705005323344"|"20170821"|"5"|"RB3A008976"|"TYRRELL KATZ-Posate motori"|"0000000001"|"0000078.76"
"#35531"|"34118317"|"00000000000000374259"|"201705005323344"|"20170821"|"6"|"RB3A008933"|"TYRRELL KATZ-Ciotola motori"|"0000000001"|"0000078.76"
"#35425"|"34156317"|"00000000000000374299"|"201705005323369"|"20170821"|"1"|"RB3A008924"|"TYRRELL KATZ-Bicchiere motori"|"0000000001"|"0000057.04"
"#35425"|"34156317"|"00000000000000374299"|"201705005323369"|"20170821"|"2"|"RB3A008930"|"TYRRELL KATZ-Bicchiere elefanti"|"0000000001"|"0000057.04"
"#35425"|"34156317"|"00000000000000374299"|"201705005323369"|"20170821"|"3"|"RB3A008982"|"TYRRELL KATZ-Vassoio con scomparti motori"|"0000000001"|"0000057.04"
"#35425"|"34156317"|"00000000000000374299"|"201705005323369"|"20170821"|"4"|"RB3A008986"|"TYRRELL KATZ-Vassoio con scomparti elefanti"|"0000000001"|"0000057.04"
"#35731"|"34174317"|"00000000000000374179"|"201705005323305"|"20170821"|"1"|"RB3A009040"|"TYRRELL KATZ-Asciugamano Giungla"|"0000000001"|"0000000.00"
"#35731"|"34174317"|"00000000000000374179"|"201705005323305"|"20170821"|"2"|"RB3A009036"|"TYRRELL KATZ-59TW1-Asciugamano motori"|"0000000001"|"0000000.00"
"#35703"|"34179317"|"00000000000000374269"|"201705005323521"|"20170821"|"1"|"RB3A008938"|"TYRRELL KATZ-Ciotola Giungla"|"0000000001"|"0000000.00"
"#35703"|"34179317"|"00000000000000374269"|"201705005323521"|"20170821"|"2"|"RB3A008947"|"TYRRELL KATZ-Piatto Giungla"|"0000000001"|"0000000.00"
"#35703"|"34179317"|"00000000000000374269"|"201705005323521"|"20170821"|"3"|"RB3A008979"|"TYRRELL KATZ-Posate Giungla"|"0000000001"|"0000000.00"
"#35703"|"34179317"|"00000000000000374269"|"201705005323521"|"20170821"|"4"|"RB3A008929"|"TYRRELL KATZ-Bicchiere Giungla"|"0000000001"|"0000000.00"
"#35703"|"34179317"|"00000000000000374269"|"201705005323521"|"20170821"|"5"|"RB3A012950"|"HAPPY HOPPERZ-HHZ09-Gonfiabile Cavalcabile Medium Toro Blu"|"0000000001"|"0000000.00"
"#35673"|"34181317"|"00000000000000374409"|"201705005323423"|"20170821"|"1"|"RB3A018639"|"LITTLELIFE-L10830-Zaino Littlelife 1-3 anni Dinosauro"|"0000000001"|"0000000.00"
"#35673"|"34181317"|"00000000000000374409"|"201705005323423"|"20170821"|"2"|"RB3A008324"|"COQ EN PATE-L13EACCBOBMBLIO-Cappellino Leone - S (6-18 mesi)"|"0000000001"|"0000000.00"
"#35638"|"34189317"|"00000000000000374399"|"201705005323484"|"20170821"|"1"|"RB3A015770"|"FCTRY-GLSTA39-Occhiali da sole Polarizzati Baby Tartaruga 3-6 anni"|"0000000001"|"0000000.00"
"#35638"|"34189317"|"00000000000000374399"|"201705005323484"|"20170821"|"2"|"RB3A019655"|"FUNKIT WORLD-SSP-51-Funkit World Paletta per la Sabbia in Silicone Blu"|"0000000001"|"0000000.00"
"#35638"|"34189317"|"00000000000000374399"|"201705005323484"|"20170821"|"3"|"RB3A008891"|"TYRRELL KATZ-Borraccia motori"|"0000000001"|"0000000.00"
"#35638"|"34189317"|"00000000000000374399"|"201705005323484"|"20170821"|"4"|"RB3A017866"|"TYRRELL KATZ-03TW1-Under The Sea Towel"|"0000000001"|"0000000.00"
"#35634"|"34191317"|"00000000000000374209"|"201705005323307"|"20170821"|"1"|"RB3A009007"|"TYRRELL KATZ-Sacca giardino segreto"|"0000000001"|"0000000.00"
