"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#34828"|"33165317"|"00000000000000361989"|"201705005306118"|"20170801"|"1"|"RB2000Z5"|"Play e go-CLASSIC_BLUE-Sacco Portagiochi blu"|"0000000001"|"0000075.80"
"#34828"|"33165317"|"00000000000000361989"|"201705005306118"|"20170801"|"2"|"RB2000ZA"|"Play e go-CLASSIC_RED-Sacco Portagiochi Rosso"|"0000000001"|"0000075.80"
"#34827"|"33166317"|"00000000000000361629"|"201705005306102"|"20170801"|"1"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000001"|"0000090.86"
"#34826"|"33167317"|"00000000000000361699"|"201705005306097"|"20170801"|"1"|"RB3A020240"|"NUOTA CON FLIPPER-2000994052083-ROSSO-Ciambella Collo Rossa"|"0000000001"|"0000024.86"
"#34821"|"33168317"|"00000000000000361839"|"201705005306156"|"20170801"|"1"|"RB3A015769"|"FCTRY-GLSTA29-Occhiali da sole Polarizzati Baby Tartaruga 0-2 anni"|"0000000001"|"0000051.82"
"#34821"|"33168317"|"00000000000000361839"|"201705005306156"|"20170801"|"2"|"RB3A020242"|"NUOTA CON FLIPPER-2000994052083-VERDE-Ciambella Collo Verde"|"0000000001"|"0000051.82"
"#34816"|"33169317"|"00000000000000361769"|"201705005306106"|"20170801"|"1"|"RB3A012949"|"HAPPY HOPPERZ-HHZ06-Gonfiabile Cavalcabile Medium Cavallo Rosa"|"0000000001"|"0000009.20"
"#34806"|"33170317"|"00000000000000361729"|"201705005306092"|"20170801"|"1"|"RB3A019520"|"DOODOO-121-BabiAge DooDoo 0121 coniglio a pois beige"|"0000000001"|"0000047.76"
"#34804"|"33171317"|"00000000000000361759"|"201705005306077"|"20170801"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000025.86"
"#34795"|"33172317"|"00000000000000361849"|"201705005306162"|"20170801"|"1"|"RB3A015743"|"IIAMO-301-Tettarella biberon autoriscaldante da 0 mesi"|"0000000001"|"0000036.82"
"#34795"|"33172317"|"00000000000000361849"|"201705005306162"|"20170801"|"2"|"RB3A015738"|"IIAMO-105-Biberon Go bianco e rosa"|"0000000001"|"0000036.82"
"#34794"|"33173317"|"00000000000000361669"|"201705005306087"|"20170801"|"1"|"RB3A021008"|"MOUTHIE MITTEN-MM05P-EU-Guantino Massaggia Gengive per la Dentizione Rosa"|"0000000001"|"0000026.86"
"#34793"|"33174317"|"00000000000000361959"|"201705005306174"|"20170801"|"1"|"RB3A008891"|"TYRRELL KATZ-Borraccia motori"|"0000000001"|"0000041.72"
"#34793"|"33174317"|"00000000000000361959"|"201705005306174"|"20170801"|"2"|"RB3A011120"|"TYRRELL KATZ-59LU2-Lunch Bag Motori"|"0000000001"|"0000041.72"
"#34785"|"33175317"|"00000000000000361919"|"201705005306167"|"20170801"|"1"|"RB3A009333"|"COQ EN PATE-L16SACRUKMBLEM-Sacca Lemure"|"0000000001"|"0000064.64"
"#34785"|"33175317"|"00000000000000361919"|"201705005306167"|"20170801"|"2"|"RB3A011097"|"COQ EN PATE-L16ACCBOBMBLEM-Cappellino Lemure L"|"0000000001"|"0000064.64"
"#34785"|"33175317"|"00000000000000361919"|"201705005306167"|"20170801"|"3"|"RB3A021095"|"FREDS SWIM ACADEMY-10220-Ciambella Salvagente Arancione"|"0000000001"|"0000064.64"
"#34785"|"33175317"|"00000000000000361919"|"201705005306167"|"20170801"|"4"|"RB3A020270"|"DAIKOS-SQC463JR35-Occhialini Subacquei Junior Gialli"|"0000000001"|"0000064.64"
"#34780"|"33176317"|"00000000000000361779"|"201705005306112"|"20170801"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000023.97"
"#34645"|"33177317"|"00000000000000361819"|"201705005306121"|"20170801"|"1"|"RB3A020895"|"BUGLET-GR_BBLR-Bracciale Antizanzare Verde Lime"|"0000000001"|"0000039.82"
"#34645"|"33177317"|"00000000000000361819"|"201705005306121"|"20170801"|"2"|"RB3A020242"|"NUOTA CON FLIPPER-2000994052083-VERDE-Ciambella Collo Verde"|"0000000001"|"0000039.82"
"#34165"|"33178317"|"00000000000000361659"|"201705005306089"|"20170801"|"1"|"RB3A015242"|"HOBEA-4057257002925-Coperta Ovetto in Pile blu e macchinine"|"0000000001"|"0000046.76"
"#34809"|"33179317"|"00000000000000361929"|"201705005306124"|"20170801"|"1"|"RB3A009329"|"ELODIE DETAILS-103498-Cappellino Bedouin Stories 1-2 anni"|"0000000001"|"0000000.00"
"#34809"|"33179317"|"00000000000000361929"|"201705005306124"|"20170801"|"2"|"RB3A009328"|"ELODIE DETAILS-103497-Cappellino Bedouin Stories 6-12 mesi"|"0000000001"|"0000000.00"
"#34809"|"33179317"|"00000000000000361929"|"201705005306124"|"20170801"|"3"|"RB3A009327"|"ELODIE DETAILS-103496-Cappellino Bedouin Stories 0-6 mesi"|"0000000001"|"0000000.00"
"#34824"|"33180317"|"00000000000000361689"|"201705005306083"|"20170801"|"1"|"RB3A020548"|"MIAMI KIDS-1925_PINK-Babbucce Soft Sole Balena Rosa-0-6 Mesi"|"0000000001"|"0000000.00"
"#34822"|"33181317"|"00000000000000361889"|"201705005306132"|"20170801"|"1"|"RB3A020241"|"NUOTA CON FLIPPER-2000994052083-GIALLO-Ciambella Collo Gialla"|"0000000001"|"0000000.00"
"#34822"|"33181317"|"00000000000000361889"|"201705005306132"|"20170801"|"2"|"RB3A011907"|"PLAY e GO-flamingo-Sacco Portagiochi Flamingo"|"0000000001"|"0000000.00"
"#34815"|"33182317"|"00000000000000361979"|"201705005306170"|"20170801"|"1"|"RB3A019602"|"BABY ELEPHANT EARS-7005-Baby Elephant Ears Cuscino Ergonomico Luxe Rosa Pastello"|"0000000001"|"0000000.00"
"#34815"|"33182317"|"00000000000000361979"|"201705005306170"|"20170801"|"2"|"RB3A007768"|"SPUGNOTTO-Spugnotto Giallo e Rosa"|"0000000001"|"0000000.00"
"#34815"|"33182317"|"00000000000000361979"|"201705005306170"|"20170801"|"3"|"RB3A020716"|"ROCKETBABY-RBP16378-Set 6 Swaddle Clips Gradazione Nera per Passeggino e Culla"|"0000000001"|"0000000.00"
"#34802"|"33183317"|"00000000000000361679"|"201705005306085"|"20170801"|"1"|"RB3A021069"|"CRAZY SAFETY-520520-20-Campanello per Bicicletta e Monopattino Giraffa Blu"|"0000000001"|"0000000.00"
"#34788"|"33184317"|"00000000000000361809"|"201705005306163"|"20170801"|"1"|"RB3A020999"|"FUNBITES-2001-TagliaPappa Mostriciattolo Rosa"|"0000000001"|"0000000.00"
"#34788"|"33184317"|"00000000000000361809"|"201705005306163"|"20170801"|"2"|"RB3A020890"|"KG DESIGN-100103-Set 2 Portagelato in Silicone Verde Turchese"|"0000000001"|"0000000.00"
"#34788"|"33184317"|"00000000000000361809"|"201705005306163"|"20170801"|"3"|"RB3A020801"|"STEPHEN JOSEPH-SJ101176A-Borraccia Morbida Gufetto"|"0000000001"|"0000000.00"
"#34672"|"33185317"|"00000000000000361639"|"201705005306099"|"20170801"|"1"|"RB3A020243"|"NUOTA CON FLIPPER-2000994052083-CELESTE-Ciambella Collo Azzurra"|"0000000001"|"0000000.00"
"#34603"|"33186317"|"00000000000000361949"|"201705005306177"|"20170801"|"1"|"RB3A019663"|"FUNKIT WORLD-FBE-71-Funkit World Frisbee in Silicone Blu"|"0000000001"|"0000000.00"
"#34603"|"33186317"|"00000000000000361949"|"201705005306177"|"20170801"|"2"|"RB3A018962"|"NOPPIES-74346_C140-Noppies Cappello da Sole Blu con Squali Baby-0-3 Mesi"|"0000000001"|"0000000.00"
"#34603"|"33186317"|"00000000000000361949"|"201705005306177"|"20170801"|"3"|"RB3A008943"|"TYRRELL KATZ-Piatto dinosauri"|"0000000001"|"0000000.00"
"#31935B"|"33187317"|"00000000000000361649"|"201705005306090"|"20170801"|"1"|"RB3A017396"|"LITECUP-5060168240033-Bicchierone Che Si Illumina Blu"|"0000000001"|"0000000.00"
"#34321"|"33188317"|"00000000000000361829"|"201705005306115"|"20170801"|"1"|"RB3A017402"|"LITECUP-5060168240828-Bicchierone Che Si Illumina Azzurro"|"0000000001"|"0000000.00"
"#34321"|"33188317"|"00000000000000361829"|"201705005306115"|"20170801"|"2"|"RB3A017395"|"LITECUP-5060168240804-Bicchierone Che Si Illumina Rosa"|"0000000001"|"0000000.00"
"#34185"|"33189317"|"00000000000000361899"|"201705005306185"|"20170801"|"1"|"RB3A020854"|"ALECTO-AL-BC16-Repellente insetti a ultrasuoni"|"0000000001"|"0000000.00"
"#34185"|"33189317"|"00000000000000361899"|"201705005306185"|"20170801"|"1"|"RB3A020854"|"ALECTO-AL-BC16-Repellente insetti a ultrasuoni"|"0000000001"|"0000000.00"
"#34185"|"33189317"|"00000000000000361899"|"201705005306185"|"20170801"|"2"|"RB3A018612"|"VULLI-220120-Gioco Sophie la Giraffa Colo'Rings So Pure"|"0000000001"|"0000000.00"
"#34185"|"33189317"|"00000000000000361899"|"201705005306185"|"20170801"|"3"|"RB3A017755"|"YOOKIDOO-YKD40126-Gymotion Activity PlayLand"|"0000000001"|"0000000.00"
"#34185"|"33189317"|"00000000000000361899"|"201705005306185"|"20170801"|"4"|"RB3A012457"|"VULLI-616324-Sophie la giraffa"|"0000000001"|"0000000.00"
"#34185"|"33189317"|"00000000000000361899"|"201705005306185"|"20170801"|"5"|"RB3A020226"|"NOPPIES-67355_C166-Body a Maniche Corte a Righe con Quadrifoglio Navy-68"|"0000000001"|"0000000.00"
"#34185"|"33189317"|"00000000000000361899"|"201705005306185"|"20170801"|"6"|"RB3A020184"|"NOPPIES-74105_C152-Body a Maniche Corte Amazing Blu-68"|"0000000001"|"0000000.00"
"#34185"|"33189317"|"00000000000000361899"|"201705005306185"|"20170801"|"7"|"RB3A011295"|"KANGA CARE-KC-C4022SP-Pannolino Rumparooz Peacock"|"0000000001"|"0000000.00"
"#34185"|"33189317"|"00000000000000361899"|"201705005306185"|"20170801"|"8"|"RB3A019595"|"BABY ELEPHANT EARS-1026-Baby Elephant Ears Cuscino Ergonomico con Macchinine"|"0000000001"|"0000000.00"
"#34823"|"33190317"|"00000000000000361739"|"201705005306082"|"20170801"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000000.00"
"#34819"|"33191317"|"00000000000000361909"|"201705005306127"|"20170801"|"1"|"RB3A009910"|"A LITTLE LOVELY COMPANY-LTIP015-Lampada Mini Gelato Fragola"|"0000000001"|"0000000.00"
"#34819"|"33191317"|"00000000000000361909"|"201705005306127"|"20170801"|"2"|"RB3A009909"|"A LITTLE LOVELY COMPANY-LTIB017-Lampada Mini Gelato Puffo"|"0000000001"|"0000000.00"
"#34810"|"33192317"|"00000000000000361719"|"201705005306093"|"20170801"|"1"|"RB3A019521"|"DOODOO-122-BabiAge DooDoo 0122 coniglio a strisce grigio"|"0000000001"|"0000000.00"
"#34807"|"33193317"|"00000000000000361879"|"201705005306128"|"20170801"|"1"|"RB3A014894"|"ROCKETBABY-RBP16336-Scatola Portagiochi Balena"|"0000000001"|"0000000.00"
"#34807"|"33193317"|"00000000000000361879"|"201705005306128"|"20170801"|"2"|"RB3A014891"|"ROCKETBABY-RBP16333-Scatola Portagiochi Flamingo"|"0000000001"|"0000000.00"
"#34807"|"33193317"|"00000000000000361879"|"201705005306128"|"20170801"|"3"|"RB3A021088"|"INNOBABY-IN-SIL-SPN04-cucchiaio azzurro con custodia"|"0000000001"|"0000000.00"
"#34807"|"33193317"|"00000000000000361879"|"201705005306128"|"20170801"|"4"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000000.00"
"#34803"|"33194317"|"00000000000000361939"|"201705005306182"|"20170801"|"1"|"RB3A009005"|"TYRRELL KATZ-Sacca principesse"|"0000000001"|"0000000.00"
"#34803"|"33194317"|"00000000000000361939"|"201705005306182"|"20170801"|"2"|"RB3A018394"|"A LITTLE LOVELY COMPANY-LTST045-Lucine LED Colorate Nuvolette"|"0000000001"|"0000000.00"
"#34803"|"33194317"|"00000000000000361939"|"201705005306182"|"20170801"|"3"|"RB3A021120"|"TOMY-LCE72378-Gioco per Bagnetto Coni Gelato"|"0000000001"|"0000000.00"
"#34803"|"33194317"|"00000000000000361939"|"201705005306182"|"20170801"|"4"|"RB3A015626"|"JET KIDS- BEDBOX RED-Lettino da viaggio treno e aereo rosso"|"0000000001"|"0000000.00"
"#34801"|"33195317"|"00000000000000361799"|"201705005306109"|"20170801"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000000.00"
"#34800"|"33196317"|"00000000000000361869"|"201705005306130"|"20170801"|"1"|"RB3A014893"|"ROCKETBABY-RBP16335-Scatola Portagiochi Leone"|"0000000001"|"0000000.00"
"#34800"|"33196317"|"00000000000000361869"|"201705005306130"|"20170801"|"2"|"RB3A014894"|"ROCKETBABY-RBP16336-Scatola Portagiochi Balena"|"0000000001"|"0000000.00"
"#34799"|"33197317"|"00000000000000361749"|"201705005306079"|"20170801"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000000.00"
"#34787"|"33198317"|"00000000000000361789"|"201705005306110"|"20170801"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000000.00"
"#34784"|"33199317"|"00000000000000361709"|"201705005306094"|"20170801"|"1"|"RB3A019521"|"DOODOO-122-BabiAge DooDoo 0122 coniglio a strisce grigio"|"0000000001"|"0000000.00"
"#34729"|"33200317"|"00000000000000361969"|"201705005306164"|"20170801"|"1"|"RB3A017396"|"LITECUP-5060168240033-Bicchierone Che Si Illumina Blu"|"0000000001"|"0000000.00"
"#34729"|"33200317"|"00000000000000361969"|"201705005306164"|"20170801"|"2"|"RB3A019923"|"MIAMI KIDS-S15901A-PINK-Sneaker Slip on Baby Rosa-25"|"0000000001"|"0000000.00"
"#34729"|"33200317"|"00000000000000361969"|"201705005306164"|"20170801"|"3"|"RB3A020809"|"STEPHEN JOSEPH-SJ102740M-Ciabattine Mare Pesce-M"|"0000000001"|"0000000.00"
"#34729"|"33200317"|"00000000000000361969"|"201705005306164"|"20170801"|"4"|"RB3A008325"|"COQ EN PATE-L13EACCBOBMBLIO-Cappellino Leone M (2-3 anni)"|"0000000001"|"0000000.00"
"#34729"|"33200317"|"00000000000000361969"|"201705005306164"|"20170801"|"5"|"RB3A011099"|"COQ EN PATE-L16ACCBOBMBELE-Cappellino Elefante M"|"0000000001"|"0000000.00"
"#34370"|"33201317"|"00000000000000361859"|"201705005306116"|"20170801"|"1"|"RB3A018219"|"CHILDHOME-CHSBCKTR23-CESTO CONTENITORE LITTLE TREASURES"|"0000000001"|"0000000.00"
"#34370"|"33201317"|"00000000000000361859"|"201705005306116"|"20170801"|"2"|"RB3A014989"|"PLAY e GO-Jeans-Sacco Portagiochi Jeans"|"0000000001"|"0000000.00"
